Ano do leilão;Número do leilão;Sequência;Tipo de usina;Empreendimento;Tipo de leilão;Potência (MW);Garantia física (MWm);Lotes vendidos;Preço (R$/MW);Localização;Fonte;Modalidade; Investimento previsto ;Consórcio
2011;2011-3;36;EOL;EOL Vento Aragano I;Reserva;28,8;13,8;13,8;99,5;Rio Grande/RS;Vento;PIE; 110.608.550,00 ;"Consórcio Investidor Vento Aragano I: 
Odebrecht Energias Alternativas S.A.
Central Geradora Eólica Vento Aragano I Ltda."
2011;2011-3;37;EOL;EOL Ventos de Santa Rosa;Reserva;30;13,5;13,5;99,21;Tianguá/CE;Vento;PIE; 115.420.000,00 ;"Consórcio Ventos de Santa Rosa: 
Energimp S.A.
Ventos de Santa Rosa Energias Renováveis S.A."
2011;2011-3;38;EOL;EOL Ventos de Santo Inácio;Reserva;30;13,2;13,2;100,79;Tianguá/CE;Vento;PIE; 115.420.000,00 ;"Consórcio Ventos de Santo Inácio: 
Energimp S.A.
Ventos de Santo Inácio Energias Renováveis S.A."
2011;2011-3;39;EOL;EOL Ventos de Santo Uriel;Reserva;16,1;9;9;101,19;Touros/RN;Vento;PIE; 60.934.000,00 ;"Consórcio Desa Santo Uriel:
 Dobrevê Energia S.A. 
Ludesa Participações S.A. 
Ventos de Santo Uriel Energias Renováveis S.A."
2011;2011-3;40;EOL;EOL Ventos de São Geraldo;Reserva;30;14,6;14,6;99,11;Tianguá/CE;Vento;PIE; 115.420.000,00 ;"Consórcio Ventos de São Geraldo:
Energimp S.A.
Ventos de São Geraldo Energias Renováveis S.A."
2011;2011-3;41;EOL;EOL Ventos de Sebastião;Reserva;30;13,4;13,4;99,69;Tianguá/CE;Vento;PIE; 115.420.000,00 ;"Consórcio Ventos de São Sebastião: 
Energimp S.A.
Ventos de São Sebastião Energias Renováveis S.A."
2011;2011-7;1;EOL;EOL Ventos da Andorinha;A-5;29,9;15,9;15,9;102,49;Campo Formoso/BA;Vento;PIE; 102.940.000,00 ;"Consórcio Ventos da Andorinha Energias Renováveis S.A.: 
Atlantic Energias Renováveis S.A.
Casa dos Ventos Energias Renováveis Ltda."
2011;2011-7;2;EOL;EOL Marco dos Ventos 1;A-5;28,8;16,3;16,3;104,34;MA ;Vento;PIE; 105.970.000,00 ;Bioenergy Geradora de Energia S.A.
2011;2011-7;3;EOL;EOL Marco dos Ventos 2;A-5;28,8;16,3;16,3;104,62;MA ;Vento;PIE; 105.970.000,00 ;Bioenergy Geradora de Energia S.A.
2011;2011-7;4;EOL;EOL Cataventos Embuaca;A-5;12;6,7;6,2;107,31;CE;Vento;PIE; 48.127.000,00 ;"Consórcio Cataventos Embuaca: 
Cataventos Embuaca - Geração de Energias Renováveis Ltda.
Tecneira - Tecnologias Energéticas, S.A."
2011;2011-7;5;EOL;EOL Baixa do Feijão I;A-5;30;14,8;14,4;97;RN;Vento;PIE; 117.027.700,00 ;EDP Renováveis Brasil S.A.
2011;2011-7;6;EOL;EOL Baixa do Feijão  II;A-5;30;14,4;14;97;RN;Vento;PIE; 117.027.700,00 ;EDP Renováveis Brasil S.A.
2011;2011-7;7;EOL;EOL Baixa do Feijão  III;A-5;30;14,3;13,9;97;RN;Vento;PIE; 117.027.700,00 ;EDP Renováveis Brasil S.A.
2011;2011-7;8;EOL;EOL Baixa do Feijão  IV;A-5;30;13,7;13,3;97;RN;Vento;PIE; 117.027.700,00 ;EDP Renováveis Brasil S.A.
2011;2011-7;9;EOL;EOL Força 1;A-5;22;9,9;9,9;104,9;RS;Vento;PIE; 79.823.590,00 ;Enerfín do Brasil Sociedade de Energia Ltda
2011;2011-7;10;EOL;EOL Força 2;A-5;28;12,4;12,4;104,9;RS;Vento;PIE; 102.258.910,00 ;Enerfín do Brasil Sociedade de Energia Ltda
2011;2011-7;11;EOL;EOL Força 3;A-5;22;9,5;9,5;104,9;RS;Vento;PIE; 79.823.590,00 ;Enerfín do Brasil Sociedade de Energia Ltda
2011;2011-7;12;EOL;EOL Parque Eólico dos Indios 3;A-5;22;8,8;8,8;103,99;RS;Vento;PIE; 79.823.590,00 ;"Consórcio Elecnor-Enerfín 2011-II: 
Enerfín do Brasil Sociedade de Energia Ltda
Elecnor, S.A."
2011;2011-7;13;EOL;EOL Ventos de Campo Formoso I;A-5;29,9;15,5;15,5;102,49;BA;Vento;PIE; 102.940.000,00 ;"Consórcio Ventos de Campo Formoso I Energias Renováveis S.A.:
Atlantic Energias Renováveis S.A.
Casa dos Ventos Energias Renováveis Ltda."
2011;2011-7;14;EOL;EOL Ventos de Campo Formoso II;A-5;29,9;15,5;15,5;102,49;BA;Vento;PIE; 102.940.000,00 ;"Consórcio Ventos de Campo Formoso II Energias Renováveis S.A.:
Atlantic Energias Renováveis S.A.
Casa dos Ventos Energias Renováveis Ltda."
2011;2011-7;15;EOL;EOL Macambira I;A-5;20;9,7;9,7;106.94;RN;Vento;PIE; 73.325.200,00 ;"Consórcio Gestamp Eólica: 
Gestamp Eólica Brasil S.A.
Corporacion Gestamp S.L."
2011;2011-7;16;EOL;EOL Macambira II;A-5;18;9;9;106,82;RN;Vento;PIE; 70.171.920,00 ;"Consórcio Gestamp Eólica: 
Gestamp Eólica Brasil S.A.
Corporacion Gestamp S.L."
2011;2011-7;17;EOL;EOL Parque Eólico Cabeço Preto III;A-5;28;13,6;13,6;108,12;RN;Vento;PIE; 110.237.000,00 ;"Consórcio Gestamp Eólica: 
Gestamp Eólica Brasil S.A.
Corporacion Gestamp S.L."
2011;2011-7;18;EOL;EOL Parque Eólico Cabeço Preto V;A-5;28,8;14;14;106,96;RN;Vento;PIE; 110.237.000,00 ;"Consórcio Gestamp Eólica: 
Gestamp Eólica Brasil S.A.
Corporacion Gestamp S.L."
2011;2011-7;19;EOL;EOL Parque Eólico Cabeço Preto VI;A-5;19,8;9,5;9,5;106,98;RN;Vento;PIE; 77.580.000,00 ;"Consórcio Gestamp Eólica: 
Gestamp Eólica Brasil S.A.
Corporacion Gestamp S.L."
2011;2011-7;20;EOL;EOL Goiabeira;A-5;19,2;9,9;8,7;107,7;CE;Vento;PIE; 67.233.000,00 ;"Consórcio Goiabeira: 
Alupar Investimento S.A
Furnas Centrais Elétricas S.A.
Central Eólica Goiabeira Ltda"
2011;2011-7;21;EOL;EOL Ventos de Horizonte;A-5;14,4;7,3;6,4;107,69;CE;Vento;PIE; 51.940.000,00 ;"Consórcio Horizonte: 
Alupar Investimento S.A.
Furnas Centrais Elétricas S.A.
Central Eólica Horizonte Ltda"
2011;2011-7;22;EOL;EOL Jandaia ;A-5;28,8;14,1;11,7;107,7;CE;Vento;PIE; 97.564.000,00 ;"Consórcio Jandaia:
Alupar Investimento S.A.
Furnas Centrais Elétricas S.A.
Central Eólica Jandaia Ltda"
2011;2011-7;23;EOL;EOL São Januário;A-5;19,2;9;7,9;107,69;CE;Vento;PIE; 71.633.000,00 ;"Consórcio São Januário: 
Alupar Investimento S.A.
Furnas Centrais Elétricas S.A.
Central Eólica São Januário Ltda"
2011;2011-7;24;EOL;EOL Ubatuba;A-5;12,6;5,8;5,1;107,69;CE;Vento;PIE; 44.967.000,00 ;"Consórcio Ubatuba: 
Alupar Investimento S.A.
Furnas Centrais Elétricas S.A.
Central Eólica Ubatuba Ltda"
2011;2011-7;25;EOL;EOL Jandaia I;A-5;19,2;9,9;8,7;107,7;CE;Vento;PIE; 69.473.000,00 ;"Consórcio Jandaia I: 
Alupar Investimento S.A.
Furnas Centrais Elétricas S.A.
Central Eólica Jandaia I"
2011;2011-7;26;EOL;EOL Ventos de Morrinhos;A-5;29,9;15;15;102,49;BA;Vento;PIE; 102.940.000,00 ;"Consórcio Ventos de Morrinhos Energias Renováveis S.A.: 
Atlantic Energias Renováveis S.A.
Casa dos Ventos Energias Renováveis Ltda."
2011;2011-7;27;EOL;EOL Nossa Senhora de Fátima;A-5;28,8;12,8;11,2;107,69;CE;Vento;PIE; 97.654.000,00 ;"Consórcio Nossa Senhora de Fátima: 
Alupar Investimento S.A.
Furnas Centrais Elétricas S.A.
Central Eólica Nossa Senhora de Fatima Ltda"
2011;2011-7;28;EOL;EOL Pontal 3B;A-5;25,6;11;11;106,97;RS;Vento;PIE; 102.140.400,00 ;Oleoplan S.A. - Óleos Vegetais Planalto
2011;2011-7;29;EOL;EOL Pitombeira;A-5;27;13,9;12,2;107,7;CE;Vento;PIE; 91.226.000,00 ;"Consórcio Pitombeira: 
Alupar Investimento S.A.
Furnas Centrais Elétricas S.A.
Central Eólica Pitombeira Ltda"
2011;2011-7;30;EOL;EOL Santa Catarinha;A-5;16;8,5;7,5;107,7;CE;Vento;PIE; 52.855.000,00 ;"Consórcio Santa Catarina:
Alupar Investimento S.A.
Furnas Centrais Elétricas S.A.
Central Eólica Santa Catarina Ltda"
2011;2011-7;31;EOL;EOL São Clemente;A-5;19,2;9,3;8,2;107,69;CE;Vento;PIE; 71.633.000,00 ;"Consórcio São Clemente: 
Alupar Investimento S.A.
Furnas Centrais Elétricas S.A.
Central Eólica São Clemente Ltda"
2011;2011-7;32;EOL;EOL Ventos do Sertão;A-5;29,9;15,7;12,7;109,4;BA;Vento;PIE; 102.940.000,00 ;"Consórcio Ventos do Sertão Energias Renováveis S.A.: 
Atlantic Energias Renováveis S.A.
Casa Dos Ventos Energias Renováveis Ltda."
2011;2011-7;33;UTE;UTE Conquista do Pontal;A-5;50;5,4;1;95;SP;Bagaço de Cana-de-Açúcar;PIE; 86.754.000,00 ;Usina Conquista do Pontal S.A.
2011;2011-7;34;UTE;UTE Porto das Águas (II Fase);A-5;50;37,7;20;103,46;GO;Bagaço de Cana-de-Açúcar;PIE; 149.100.000,00 ;Usina Porto das Águas Ltda
2011;2011-7;35;EOL;EOL Caiçara I;A-5;30,6;14,6;13,5;107,98;CE;Vento;PIE; 100.893.000,00 ;"Consórcio Caiçara I:
Voltalia Energia do Brasil Ltda.
Voltalia S.A.
Companhia Hidro Elétrica do São Francisco"
2011;2011-7;36;EOL;EOL Caiçara II;A-5;19,8;9,6;9,3;107,98;CE;Vento;PIE; 67.768.000,00 ;"Consórcio Caiçara II:
Voltalia Energia do Brasil Ltda.
Voltalia S.A.
Companhia Hidro Elétrica do São Francisco"
2011;2011-7;37;EOL;EOL Carcará 2;A-5;28,8;14,6;13,5;107,03;RN;Vento;PIE; 101.889.000,00 ;"Consórcio Carcará 2: 
Voltalia Energia do Brasil Ltda.
Voltalia S.A."
2011;2011-7;38;EOL;EOL Junco I;A-5;30,6;13,1;12,1;107,98;CE;Vento;PIE; 100.893.000,00 ;"Consórcio Junco I:
Voltalia Energia do Brasil Ltda.
Voltalia S.A.
Companhia Hidro Elétrica do São Francisco"
2011;2011-7;39;EOL;EOL Junco II;A-5;30,6;13,3;11,4;107,98;CE;Vento;PIE; 100.893.000,00 ;"Consórcio Junco II:
Voltalia Energia do Brasil Ltda.
Voltalia S.A.
Companhia Hidro Elétrica do São Francisco"
2011;2011-7;40;EOL;EOL Terral;A-5;28,8;16;13,5;107,03;RN;Vento;PIE; 101.687.000,00 ;"Consórcio Terral: 
Voltalia Energia do Brasil Ltda.
Voltalia S.A."
2011;2011-7;41;EOL;EOL Morro dos Ventos II;A-5;28,8;15,3;15,1;107,46;RN;Vento;PIE; 115.200.000,00 ;"Consórcio Desa Wind II: 
Dobrevê Energia S.A.
WF Wind Holding II S.A."
2011;2011-7;42;UHE;UHE São Roque;A-5;135;90,9;81,8;91,2;SC;Água;PIE; 652.002.390,00 ;Desenvix Energias Renováveis S.A.
2012;2012-6;1;UHE;UHE Santo Antonio do Jari;A-5;73,4;21,6;20,9;82;AP ;Água;PIE; 243.500.080,00 ;ECE Participações S.A.
2012;2012-6;2;UHE;UHE Cachoeira  do Caldeirão;A-5;219;129,7;129,7;95,31;AP ;Água;PIE; 855.930.626,00 ;EDP - Energias do Brasil S.A.
2012;2012-6;3;EOL;EOL Ventos do Norte 1;A-5;28,8;16,6;16,6;87,77;MA ;Vento;PIE; 77.770.000,00 ;Bioenergy Geradora de Energia S.A.
2012;2012-6;4;EOL;EOL Ventos do Norte 2;A-5;28,8;17;17;87,77;MA ;Vento;PIE; 77.770.000,00 ;Bioenergy Geradora de Energia S.A.
2012;2012-6;5;EOL;EOL Ventos do Norte 3;A-5;28,8;16,6;16,6;87,77;MA ;Vento;PIE; 77.770.000,00 ;Bioenergy Geradora de Energia S.A.
2012;2012-6;6;EOL;EOL Ventos do Norte 4;A-5;28,8;16,7;16,7;87,77;MA ;Vento;PIE; 77.770.000,00 ;Bioenergy Geradora de Energia S.A.
2012;2012-6;7;EOL;EOL Ventos do Norte 5;A-5;28,8;16,7;16,7;87,77;MA ;Vento;PIE; 77.770.000,00 ;Bioenergy Geradora de Energia S.A.
2012;2012-6;8;EOL;EOL Ventos do Norte 6;A-5;28,8;16,4;16,4;87,77;MA ;Vento;PIE; 77.770.000,00 ;Bioenergy Geradora de Energia S.A.
2012;2012-6;9;EOL;EOL Ventos do Norte 7;A-5;28,8;16,2;16;87,77;MA ;Vento;PIE; 77.770.000,00 ;Bioenergy Geradora de Energia S.A.
2012;2012-6;10;EOL;EOL Dois Riachos;A-5;29,9;13,9;13,9;89,2;BA ;Vento;PIE; 144.121.200,00 ;"Consórcio EGP - Serra Azul: 
Enel Brasil Participações Ltda. (99%)
Parque Eólico Serra Azul Ltda. (1%)"
2012;2012-6;11;EOL;EOL Granja Vargas 1;A-5;28;11,5;11,5;87,5;RS ;Vento;PIE; 102.258.910,00 ;Enerfín do Brasil Sociedade de Energia Ltda.
2012;2012-6;12;EOL;EOL São Salvador;A-5;22,4;10,6;10,2;88,68;BA ;Vento;PIE; 62.888.030,00 ;Renova Energia S.A.
2013;2013-5;1;EOL;EOL Assuruá II;LER;30;14,6;14,6;102,77;BA ;Vento;PIE; 112.558.000,00 ;Centrais Eólicas Assuruá S.A.
2013;2013-5;2;EOL;EOL Assuruá V;LER;20;10,1;10,1;102,78;BA ;Vento;PIE; 90.864.000,00 ;Centrais Eólicas Assuruá S.A.
2013;2013-5;3;EOL;EOL Assuruá VII;LER;18;8,9;8,9;102,79;BA ;Vento;PIE; 69.169.000,00 ;Centrais Eólicas Assuruá S.A.
2013;2013-5;4;EOL;EOL Caetité A;LER;30;12,1;11,9;116,29;BA ;Vento;PIE; 88.587.000,00 ;Centrais Eólicas de Caetité Participações S.A.
2013;2013-5;5;EOL;EOL Caetité B;LER;30;10,9;10,8;116,29;BA ;Vento;PIE; 88.587.000,00 ;Centrais Eólicas de Caetité Participações S.A.
2013;2013-5;6;EOL;EOL Baraúnas I;LER;29,7;12,4;12,2;115,8;BA ;Vento;PIE; 103.950.000,00 ;"Consórcio Baraúnas I:
Brennand Energia S.A (50,9%)
Companhia Hidro Elétrica do São Francisco – CHESF (49%)
Brennand Energia Eólica S.A (0,1%)"
2013;2013-5;7;EOL;EOL Esperança;LER;29,9;14,7;14,7;102,4;BA ;Vento;PIE; 139.561.000,00 ;"Consórcio EGP-Desenvolvimento:
Enel Brasil Participações Ltda. (99%)
Enel Green Power Desenvolvimento Ltda. (1%)"
2013;2013-5;8;EOL;EOL Damascena;LER;29,9;16,7;16,1;98,5;BA ;Vento;PIE; 144.121.200,00 ;"Consórcio EGP-Serra Azul:
Enel Brasil Participações Ltda. (99%)
Parque Eólico Serra Azul Ltda. (1%)"
2013;2013-5;9;EOL;EOL Maniçoba;LER;29,9;16,1;15,5;102,7;BA ;Vento;PIE; 134.488.800,00 ;"Consórcio EGP-Serra Azul:
Enel Brasil Participações Ltda. (99%)
Parque Eólico Serra Azul Ltda. (1%)"
2013;2013-5;10;EOL;EOL Acauã;LER;12;3,1;2,6;105,95;BA ;Vento;PIE; 34.423.850,00 ;"Consórcio Expansão Guirapá:
Sequoia Capital Ltda. (51%)
Companhia Hidro Elétrica do São Francisco – CHESF (49%)"
2013;2013-5;11;EOL;EOL Angical 2;LER;14;5,1;4,9;105,95;BA ;Vento;PIE; 40.161.150,00 ;"Consórcio Expansão Guirapá:
Sequoia Capital Ltda. (51%)
Companhia Hidro Elétrica do São Francisco – CHESF (49%)"
2013;2013-5;12;EOL;EOL Arapapá;LER;10;2,2;1,9;105,95;BA ;Vento;PIE; 28.686.820,00 ;"Consórcio Expansão Guirapá:
Sequoia Capital Ltda. (51%)
Companhia Hidro Elétrica do São Francisco – CHESF (49%)"
2013;2013-5;13;EOL;EOL Caititu 2;LER;14;5,1;5,1;105,95;BA ;Vento;PIE; 40.161.150,00 ;"Consórcio Expansão Guirapá:
Sequoia Capital Ltda. (51%)
Companhia Hidro Elétrica do São Francisco – CHESF (49%)"
2013;2013-5;14;EOL;EOL Caititu 3;LER;14;4,7;4,7;105,95;BA ;Vento;PIE; 40.161.150,00 ;"Consórcio Expansão Guirapá:
Sequoia Capital Ltda. (51%)
Companhia Hidro Elétrica do São Francisco – CHESF (49%)"
2013;2013-5;15;EOL;EOL Carcará;LER;10;4,6;4,6;105,95;BA ;Vento;PIE; 28.686.580,00 ;"Consórcio Expansão Guirapá:
Sequoia Capital Ltda. (51%)
Companhia Hidro Elétrica do São Francisco – CHESF (49%)"
2013;2013-5;16;EOL;EOL Corrupião 3;LER;14;4,2;4,2;105,95;BA ;Vento;PIE; 40.161.150,00 ;"Consórcio Expansão Guirapá:
Sequoia Capital Ltda. (51%)
Companhia Hidro Elétrica do São Francisco – CHESF (49%)"
2013;2013-5;17;EOL;EOL Teiú 2;LER;14;4,2;3,7;105,95;BA ;Vento;PIE; 40.161.150,00 ;"Consórcio Expansão Guirapá:
Sequoia Capital Ltda. (51%)
Companhia Hidro Elétrica do São Francisco – CHESF (49%)"
2013;2013-5;18;EOL;EOL Bom Jesus;LER;18;8,1;7,9;115,9;CE;Vento;PIE; 69.198.750,00 ;"Consórcio Bom Jesus:
Fundo de Investimento em Participações Caixa Milão (50,99%)
Furnas Centrais Elétricas S.A. (49%)
Central Eólica Bom Jesus Ltda.(0,01%)"
2013;2013-5;19;EOL;EOL Cachoeira;LER;12;5;4,8;115,9;CE;Vento;PIE; 46.193.540,00 ;"Consórcio Cachoeira:
Fundo de Investimento em Participações Caixa Milão (50,99%)
Furnas Centrais Elétricas S.A. (49%)
Central Eólica Cachoeira Ltda. (0,01%)"
2013;2013-5;20;EOL;EOL Pitimbu;LER;18;7,2;6,4;115,9;CE;Vento;PIE; 70.031.890,00 ;"Consórcio Pitimbu:
Fundo de Investimento em Participações Caixa Milão (50,99%)
Furnas Centrais Elétricas S.A. (49%)
Central Eólica Pitimbu Ltda. (0,01%)"
2013;2013-5;21;EOL;EOL São Caetano;LER;25,2;11;10,1;115,9;CE;Vento;PIE; 96.805.360,00 ;"Consórcio São Caetano:
Fundo de Investimento em Participações Caixa Milão (50,99%)
Furnas Centrais Elétricas S.A. (49%)
Central Eólica São Caetano Ltda. (0,01%)"
2013;2013-5;22;EOL;EOL São Caetano I;LER;18;7,7;6,4;115,9;CE;Vento;PIE; 69.199.000,00 ;"Consórcio São Caetano I:
Fundo de Investimento em Participações Caixa Milão (50,99%)
Furnas Centrais Elétricas S.A. (49%)
Central Eólica São Caetano I Ltda. (0,01%)"
2013;2013-5;23;EOL;EOL São Galvão;LER;22;9,5;9,2;115,9;CE;Vento;PIE; 84.535.880,00 ;"Consórcio São Galvão:
Fundo de Investimento em Participações Caixa Milão (50,99%)
Furnas Centrais Elétricas S.A. (49%)
Central Eólica São Galvão Ltda. (0,01%)"
2013;2013-5;24;EOL;EOL Carnaúba I;LER;22;9,4;9,1;111,82;RN;Vento;PIE; 84.535.880,00 ;"Consórcio Carnaúba I:
Fundo de Investimento em Participações Caixa Milão (50,99%)
Furnas Centrais Elétricas S.A. (49%)
Central Geradora Eólica Carnaúba I Ltda. (0,01%)"
2013;2013-5;25;EOL;EOL Carnaúba II;LER;18;7,3;7,1;111,85;RN;Vento;PIE; 69.199.000,00 ;"Consórcio Carnaúba II:
Fundo de Investimento em Participações Caixa Milão (50,99%)
Furnas Centrais Elétricas S.A. (49%)
Central Geradora Eólica Carnaúba II Ltda. (0,01%)"
2013;2013-5;26;EOL;EOL Carnaúba III;LER;16;7,5;7,1;111,83;RN;Vento;PIE; 61.947.000,00 ;"Consórcio Carnaúba III:
Fundo de Investimento em Participações Caixa Milão (50,99%)
Furnas Centrais Elétricas S.A. (49%)
Central Geradora Eólica Carnaúba III Ltda. (0,01%)"
2013;2013-5;27;EOL;EOL Carnaúba V;LER;24;10,1;9,8;111,81;RN;Vento;PIE; 92.203.960,00 ;"Consórcio Carnaúba V:
Fundo de Investimento em Participações Caixa Milão (50,99%)
Furnas Centrais Elétricas S.A. (49%)
Central Geradora Eólica Carnaúba V Ltda. (0,01%)"
2013;2013-5;28;EOL;EOL Cervantes I;LER;16;7,1;6,9;111,81;RN;Vento;PIE; 61.530.550,00 ;"Consórcio Cervantes I:
Fundo de Investimento em Participações Caixa Milão (50,99%)
Furnas Centrais Elétricas S.A. (49%)
Central Geradora Eólica Cervantes I Ltda. (0,01%)"
2013;2013-5;29;EOL;EOL Cervantes II;LER;12;5,6;5,4;111,84;RN;Vento;PIE; 46.193.720,00 ;"Consórcio Cervantes II:
Fundo de Investimento em Participações Caixa Milão (50,99%)
Furnas Centrais Elétricas S.A.(49%)
Central Geradora Eólica Cervantes II Ltda. (0,01%)"
2013;2013-5;30;EOL;EOL Punaú I;LER;24;11;10,7;111,81;RN;Vento;PIE; 92.203.960,00 ;"Consórcio Punaú I:
Fundo de Investimento em Participações Caixa Milão (50,99%)
Furnas Centrais Elétricas S.A. (49%)
Central Geradora Eólica Punaú I Ltda. (0,01%)"
2013;2013-5;31;EOL;EOL Mussambê;LER;29,7;11,5;11,4;115,8;BA ;Vento;PIE; 103.950.000,00 ;"Consórcio Mussambê:
Brennand Energia S.A (50,9%)
Companhia Hidro Elétrica do São Francisco – CHESF (49%)
Brennand Energia Eólica S.A (0,1%)"
2013;2013-5;32;EOL;EOL Morro Branco I;LER;29,7;12,7;12,5;115,8;BA ;Vento;PIE; 103.950.000,00 ;"Consórcio Morro Branco I:
Brennand Energia S.A (50,9%)
Companhia Hidro Elétrica do São Francisco – CHESF (49%)
Brennand Energia Eólica S.A. (0,1%)"
2013;2013-5;33;EOL;EOL Cabo Verde 4;LER;29,9;10,1;101;114,99;RS;Vento;PIE; 113.620.000,00 ;Enerfin do Brasil Sociedade de Energia Ltda.
2013;2013-5;34;EOL;EOL Cabo Verde 5;LER;16,1;5,4;5,4;114,9;RS;Vento;PIE; 61.180.000,00 ;Enerfin do Brasil Sociedade de Energia Ltda.
2013;2013-5;35;EOL;EOL Granja Vargas 2;LER;18,4;6,5;6,5;114,9;RS;Vento;PIE; 69.920.000,00 ;Enerfin do Brasil Sociedade de Energia Ltda.
2013;2013-5;36;EOL;EOL Granja Vargas 3;LER;16,1;5,6;5,6;114,9;RS;Vento;PIE; 61.180.000,00 ;Enerfin do Brasil Sociedade de Energia Ltda.
2013;2013-5;37;EOL;EOL Abil;LER;23,7;11;11;105,2;BA ;Vento;PIE; 94.201.360,00 ;Renova Energia S.A.
2013;2013-5;38;EOL;EOL Acácia;LER;16,2;6,9;6,9;113,7;BA ;Vento;PIE; 65.050.940,00 ;Renova Energia S.A.
2013;2013-5;39;EOL;EOL Angico;LER;8,1;3,9;3,9;111,3;BA ;Vento;PIE; 32.980.490,00 ;Renova Energia S.A.
2013;2013-5;40;EOL;EOL Folha de Serra;LER;21;9,7;9,7;103,6;BA ;Vento;PIE; 84.211.200,00 ;Renova Energia S.A.
2013;2013-5;41;EOL;EOL Jabuticaba;LER;9;4,5;4,5;104,38;BA ;Vento;PIE; 34.210.530,00 ;Renova Energia S.A.
2013;2013-5;42;EOL;EOL Jacaranda do cerrado;LER;21;9,5;9,5;103,99;BA ;Vento;PIE; 84.211.200,00 ;Renova Energia S.A.
2013;2013-5;43;EOL;EOL Taboquinha;LER;21,6;10,1;10,1;105,99;BA ;Vento;PIE; 86.431.240,00 ;Renova Energia S.A.
2013;2013-5;44;EOL;EOL Tabua;LER;15;7,4;7,4;104,8;BA ;Vento;PIE; 59.910.860,00 ;Renova Energia S.A.
2013;2013-5;45;EOL;EOL Vaqueta;LER;23,4;10,7;10,7;105,55;BA ;Vento;PIE; 93.791.320,00 ;Renova Energia S.A.
2013;2013-5;46;EOL;EOL Ventos de Santa Brígida I;LER;13,5;6,6;6,6;116;PE;Vento;PIE; 47.335.000,00 ;"Consórcio Ventos de Santa Brígida I:
Salus Fundo de Investimento em Participações S.A. (99,9%)
Ventos de Santa Brígida Energias Renováveis S.A. (0,1%)"
2013;2013-5;47;EOL;EOL Ventos de Santa Brígida II;LER;29,7;14,7;14,7;116;PE;Vento;PIE; 101.907.000,00 ;"Consórcio Ventos de Santa Brígida II:
Salus Fundo de Investimento em Participações S.A. (99,9%)
Ventos de Santa Brígida Energias Renováveis S.A. (0,1%)"
2013;2013-5;48;EOL;EOL Ventos de Santa Brígida III;LER;29,7;14,4;14,4;116;PE;Vento;PIE; 101.907.000,00 ;"Consórcio Ventos de Santa Brígida III:
Salus Fundo de Investimento em Participações S.A. (99,9%)
Ventos de Santa Brígida Energias Renováveis S.A. (0,1%)"
2013;2013-5;49;EOL;EOL Ventos de Santa Brígida IV;LER;29,7;14;14;116;PE;Vento;PIE; 101.907.000,00 ;"Consórcio Ventos de Santa Brígida IV:
Salus Fundo de Investimento em Participações S.A. (99,9%)
Ventos de Santa Brígida Energias Renováveis S.A. (0,1%)"
2013;2013-5;50;EOL;EOL Ventos de Santa Brígida V;LER;29,7;15;15;116;PE;Vento;PIE;" Consórcio Ventos de Santa Brígida IV:
Salus Fundo de Investimento em Participações S.A. (99,9%)
Ventos de Santa Brígida Energias Renováveis S.A. (0,1%) ";"Consórcio Ventos de Santa Brígida V:
Salus Fundo de Investimento em Participações S.A. (99,9%)
Ventos de Santa Brígida Energias Renováveis S.A. (0,1%)"
2013;2013-5;51;EOL;EOL Ventos de Santa Brígida VI;LER;29,7;15,1;15,1;116;PE;Vento;PIE; 101.907.000,00 ;"Consórcio Ventos de Santa Brígida VI:
Salus Fundo de Investimento em Participações S.A. (99,9%)
Ventos de Santa Brígida Energias Renováveis S.A. (0,1%)"
2013;2013-5;52;EOL;EOL Ventos de Santa Brígida VII;LER;29,7;14,9;14,9;116;PE;Vento;PIE; 101.907.000,00 ;"Consórcio Ventos de Santa Brígida VII:
Salus Fundo de Investimento em Participações S.A. (99,9%)
Ventos de Santa Brígida Energias Renováveis S.A. (0,1%)"
2013;2013-5;53;EOL;EOL Ventos de Santa Joana II;LER;30;14,8;14,3;109,99;PI;Vento;PIE; 102.940.000,00 ;"Consórcio Ventos de Santa Joana II:
Companhia Hidro Elétrica do São Francisco – CHESF (49%)
Contour Global do Brasil Holding Ltda. (36%)
Salus Fundo de Investimento em Participações S.A.(14,9%)
Ventos de Santa Joana Energias Renováveis S.A. (0,1%)"
2013;2013-5;54;EOL;EOL Ventos de Santa Joana IX;LER;30;15,8;13,2;109,96;PI;Vento;PIE; 102.940.000,00 ;"Consórcio Ventos de Santa Joana IX:
Companhia Hidro Elétrica do São Francisco – CHESF (49%)
Contour Global do Brasil Holding Ltda. (36%)
Salus Fundo de Investimento em Participações S.A. (14,9%)
Ventos de Santa Joana Energias Renováveis S.A. (0,1%)"
2013;2013-5;55;EOL;EOL Ventos de Santa Joana VI;LER;30;15,1;15,1;109,99;PI;Vento;PIE; 102.940.000,00 ;"Consórcio Ventos de Santa Joana VI:
Companhia Hidro Elétrica do São Francisco – CHESF (49%)
Contour Global do Brasil Holding Ltda. (36%)
Salus Fundo de Investimento em Participações S.A.(14,9%)
Ventos de Santa Joana Energias Renováveis S.A. (0,1%)"
